#v1,v2,v3,v4,v5,v6,v7,v8,v9,z
0.777027626126449,0.5296773188443616,0.37222311098977034,0.1376138905500362,0.5660396844382891,0.7216234944570104,0.5663724312013597,0.1,0.18595741441389602,2.297285228
0.7771046617992134,0.3018159343904782,0.5620215545865939,0.774647555324735,0.5096764950696399,0.5588992675863912,0.5403509596834003,0.9,0.3347894235748521,6.915473169
0.5647266801513051,0.37609729777232526,0.23944199841149116,0.2079548611706805,0.7195548693777724,0.5226234522302827,0.7344332935261201,0.9,0.12179012859282679,3.362250262
0.571565820591092,0.3040422804540063,0.4610618181902144,0.11663602643591323,0.4455721424248683,0.6435375800768839,0.4770182677319853,0.9,0.24348581662734411,3.879515776
0.11308373379654893,0.1192967120004638,0.41312343690568953,0.11526664036230423,0.43952269053728266,0.6474110228335365,0.493478923591962,0.9,0.20318395934764627,2.449154623
0.6871159289934731,0.7499658924032785,0.19798078183423323,0.1351785942557008,0.4426563325850291,0.392826933412323,0.4192243062395268,0.9,0.11170714438283211,4.06697194
0.49190650301736627,0.6513120399696373,0.22076547642623828,0.16089505413173266,0.3937571550632347,0.44466824757564916,0.38188084140442424,0.9,0.11739998757578275,2.835328543
0.7180135732704779,0.2674031180978438,0.6875371066898512,0.7260874975737612,0.44289492965943134,0.4141254570028433,0.47921795002228773,0.1,0.47653685264613177,7.099616221
0.10050407599428528,0.5515297235119675,0.6531953444524058,0.89949997203342,0.5482469232548064,0.35924306167223197,0.5464801835264058,0.1,0.45656281060412096,8.859292451
0.7879168075443831,0.1272560356399779,0.3701512588283049,0.19948815601861797,0.48848055124319,0.3225521618501722,0.5404656908875979,0.1,0.17696720090032547,2.018374914
0.42583537998291865,0.2840913292830545,0.3861523224588159,0.10639252436053306,0.19674966907819247,0.5305694156991613,0.23718214260148832,0.1,0.18971177873232525,3.560001017
0.6373086823403561,0.7568815347882281,0.2333091558503168,0.22029929779230706,0.3456869527763003,0.296777948372577,0.3240241669947347,0.1,0.12168993914215863,3.778522793
0.30807236231861673,0.8587479682709308,0.7349462682084477,0.6939448818452183,0.5189404624788596,0.6401215815287191,0.4791789458851289,0.1,0.6021122542646932,11.44782069
0.5987952042181491,0.14536836604642617,0.5401320077767326,0.6447614751411528,0.40929886927774106,0.6300327091853216,0.46083383652556986,0.9,0.3051443152182195,5.801840617
0.5328559076135704,0.17660259683548105,0.4175149908756546,0.22464362671191512,0.6528276203134269,0.6334311871267443,0.6934118394458747,0.9,0.2076094623330972,3.760165269
0.5898053853034042,0.38272627707197937,0.2370246836251612,0.1726890334310894,0.3974961162289192,0.7305212763200447,0.4213225642011592,0.9,0.1210744165906396,2.835383272
0.4127574111545427,0.33758431055353033,0.20843693931868906,0.14543928680418833,0.4353245740315903,0.38859691311619027,0.4617499505886059,0.9,0.11306498202873058,1.997699373
0.6710174063834431,0.4254684101946139,0.7842113960598546,0.6740750588633765,0.38236042225734523,0.4863910877821994,0.39990041998109005,0.9,0.6299726118786118,11.92648165
0.316321014197699,0.3509382450406925,0.8209566720899867,0.7473245797058455,0.47859508230235626,0.58049371732273,0.5037371408747854,0.1,0.6782804104932206,10.41255538
0.17120564417689071,0.72237455543671,0.6828103319945609,0.8773707988829224,0.5769631584471918,0.3964511995062603,0.5534459295846015,0.1,0.5109350825601048,10.97025089
0.5390853997642018,0.459971983988839,0.1669737355071922,0.12066201239104543,0.3812587280421067,0.382086848194536,0.3950066163681454,0.1,0.10513458449286998,0.81944735
0.15628737862698586,0.5853406285626295,0.4682938445876641,0.13781636623472093,0.444087724889239,0.4717750160497278,0.4410460047910725,0.9,0.25927420516778477,5.265483961
0.8690818454488151,0.800914470168919,0.6347772205424065,0.7862529729523252,0.2739540262545684,0.530219148135143,0.24825592729502405,0.1,0.45187998462587975,9.277374674
0.8793239803605452,0.860567476295561,0.6730599732036909,0.6605802134579184,0.6162075828497586,0.28834088470623365,0.5729465210135684,0.1,0.5091761955065167,8.389205237
0.4467005833963138,0.2568218755072323,0.79111163997535,0.6780322495636222,0.250489312867893,0.16852918116983379,0.2923309468447483,0.1,0.6196412666700187,9.190441083
0.6347081826504685,0.8296155145825087,0.41226713983303476,0.16023288489043133,0.4320821482590017,0.46916922680877704,0.3974985974346985,0.1,0.22074799452106014,4.48409992
0.7833140502847242,0.45482560665341054,0.7626196262564828,0.8656098046445744,0.1559296116284303,0.45635927835354895,0.17496610436799875,0.9,0.600429190548758,12.55976983
0.7538101706875993,0.8722964437177833,0.5794834866882282,0.8703161912227776,0.5810526180752758,0.23231592797633593,0.5387318160994083,0.9,0.38718423275248826,10.37637576
0.8860029145229508,0.7839699097603353,0.5064212592382069,0.6341843028546946,0.39987373821218475,0.4670381201257374,0.3722509317090007,0.9,0.30253231321909935,7.521629464
0.22398371712740855,0.8864093812818732,0.548006917656025,0.8963955027838842,0.4004746102153268,0.3536247267904973,0.36108717980621086,0.9,0.35146620188290456,8.524291167
0.1609038248953811,0.6805906965137022,0.8394930128272918,0.865989325814626,0.18125884890719426,0.46638400009931125,0.17201903872558244,0.1,0.755552811908006,14.27878438
0.8446503167085085,0.7136626476555205,0.28659681395590186,0.14537989495801681,0.3526135352770202,0.6921556258083694,0.33551757313160063,0.9,0.14208045281030376,3.529618017
0.815769171856014,0.6753941162214662,0.8266773696330946,0.7692907374852451,0.3178540840379543,0.4975610725330143,0.3067454977489958,0.1,0.7323135190000633,13.79072393
0.35437939876995117,0.4928525396093131,0.21801583332881563,0.10233258529933628,0.4152085818267247,0.5839816329704351,0.42256819978258964,0.1,0.11603910047879744,2.492113282
0.7834453938017266,0.6523702878852443,0.446244148947484,0.10262515429773604,0.3608145264665179,0.5440316814711798,0.3503066156368946,0.1,0.24288234306106027,4.318168471
0.22918036001016373,0.22150939581651924,0.283224479053082,0.14334038443193023,0.45703730429627853,0.6049229761513132,0.4980892214685717,0.1,0.13624770222264324,1.984380458
0.2594000402348724,0.1,0.195229015445455,0.12010606867942646,0.7145713580242787,0.4837647989887971,0.7638570787780947,0.1,0.10951428873172732,1.373988822
0.2995860597407454,0.1791540035427402,0.1998900841574392,0.1510195992101501,0.42359211313312095,0.6987355095856977,0.47033992774871913,0.1,0.11067428276404742,2.465358468
0.8881987524949011,0.4344405409705754,0.8362955921532903,0.8222371822037753,0.47093445364047204,0.3895277053070433,0.48585803984371034,0.1,0.7149873322967921,11.1368008
0.5431149720978977,0.4265124356065547,0.6441648942784532,0.6493214819369785,0.5057986747770941,0.41104925545233817,0.5210444093482554,0.1,0.43533359867434684,6.712005793
0.5590408680907977,0.35214541705631175,0.3486463406851733,0.10081116464031727,0.41752512390785357,0.4609856469338178,0.4443406497984005,0.1,0.16884568945839612,3.298268081
0.8718791749836149,0.46004071942017655,0.19110099930840868,0.21805689388357258,0.3187582536956846,0.4017701351002898,0.33445912851157233,0.1,0.10949175202122184,1.50544651
0.2712751117132218,0.6439983915845039,0.7875756947890967,0.8157222547246508,0.44496896967534216,0.7537954477202778,0.433196150684075,0.1,0.6622236548389395,10.51019823
0.3163193498900266,0.847595884646131,0.8000458361419667,0.8702746627037488,0.49726455238981204,0.6601048809188274,0.45989082024267736,0.1,0.7089004522940455,11.91286468
0.5912058024059201,0.7316407166669179,0.4972184166941097,0.1959840181446234,0.5821815018536337,0.6080707938580154,0.5564805219701743,0.1,0.2913060871822497,5.227012696
0.7479958549787965,0.4555842655729613,0.5932828172333918,0.8885298767444341,0.4798233782907323,0.22852053821961463,0.49176628506565745,0.1,0.37741796711995057,6.706543464
0.4684673326757747,0.48446704509037897,0.3980222910597645,0.10807624936996373,0.6511364121970804,0.6670282630018967,0.6539489915679386,0.9,0.2019635581629104,4.340240073
0.3108434652845903,0.22021305902763233,0.7301729027544034,0.8256252157910834,0.5846943841559241,0.32263382223632475,0.6229067395819473,0.1,0.5282535407248885,9.154076495
0.680329585483181,0.15486113089793735,0.32001226893048473,0.12642074294730993,0.46426574410510335,0.5396079131621198,0.5140845596224218,0.1,0.15140874848820499,2.180525394
0.6129303797124145,0.18008757044421297,0.5110008465443785,0.7348808871052797,0.5792338911806351,0.4893074834999729,0.6213266892799874,0.9,0.28042851348883324,5.676592957
0.24298134871017077,0.2064345143747337,0.6220168109352138,0.7433765727558972,0.5641240956577362,0.35769053872815737,0.6040983110140999,0.1,0.39290715483536365,6.730978939
0.7819832217412495,0.6821065656903588,0.18340735912595374,0.12450633496294555,0.5626540339870716,0.638451454646715,0.5445251625949111,0.9,0.10836330093711923,2.934349384
0.5265383270851789,0.3755633896268089,0.5143127376729624,0.8559574914481172,0.7278901632282719,0.2695730522073057,0.7420933584492418,0.1,0.2921273025499799,5.598920179
0.31176878965904414,0.6166244260175294,0.8956657516868924,0.823595480464934,0.3768043500197992,0.4871821930879562,0.37070968872434007,0.1,0.848317860077028,14.05634357
0.3006334965704113,0.7506181306587882,0.6714452537460773,0.8950869175197359,0.43865867947884873,0.4724236114054622,0.4142720601494112,0.9,0.4974806234855472,11.77208013
0.7553675456504819,0.17443638226888386,0.253784047989562,0.12349822239673942,0.24037524359826953,0.3326869811610906,0.2925645662588571,0.9,0.1252497016903718,2.149669868
0.5916355337949097,0.5481588420753044,0.11761792478720776,0.1699472805485021,0.388976188896213,0.3611460164206466,0.39121238696654714,0.1,0.10036604809100502,0.650651384
0.1602219176783858,0.841825682047887,0.3624665079775825,0.13656756996343383,0.44295703257293306,0.7488657995517761,0.4077049273933885,0.1,0.18553749380428375,3.391332043
0.11577866117037094,0.6411731356514705,0.38421722370629463,0.1742867457556608,0.5164462804949776,0.25068967516705365,0.5025458859194519,0.9,0.19605274457699404,4.306603636
0.12313329118589747,0.5573251616499193,0.7596271868334056,0.6736453317326481,0.9,0.5393766205001508,0.8884639673390915,0.1,0.607587709604356,9.096773263
0.5487316878959482,0.6663531979903775,0.350192795485352,0.16305355599809546,0.47244315251551394,0.584032238658929,0.4565226577592041,0.9,0.17485277828418777,4.049767533
0.6299122701808162,0.16466901584756694,0.3178069175261705,0.21848739982750015,0.4528295003155116,0.3996722044704374,0.5015382323419465,0.1,0.1505056524427424,1.540441777
0.12713856679921368,0.14821536792344409,0.3095364752027536,0.14779523062770505,0.5369039013758302,0.5002292785052131,0.5854699918992164,0.1,0.14655578539514796,1.326162339
0.7643480420702883,0.88684780976645,0.6964486669539386,0.8868825541792201,0.4106186349867441,0.3036257685978354,0.36937598827522566,0.1,0.5456965966858061,10.63337814
0.8809594394723627,0.541885809542988,0.5985525910791825,0.6871208167707875,0.5937152088313401,0.5391959733574121,0.5906868820728527,0.9,0.38898794184345176,7.596352236
0.6875990611874331,0.37451311335647575,0.8070135659879882,0.7400324900689049,0.46915100056877956,0.4822589473415645,0.49201465595296623,0.1,0.6592155553545697,10.17787251
0.6934194298347519,0.2732099734566623,0.6033637035793988,0.7018497749629037,0.5263070885838828,0.23966184434831883,0.5592637102890995,0.9,0.3767796913328214,6.803986064
0.43440717265048456,0.5634410223106825,0.36243082419756734,0.1057472330528407,0.5090780771616683,0.49998593581607,0.5065366038923641,0.1,0.1804958280769888,3.367393394
0.662156284873531,0.4077212067534245,0.5076708886313767,0.8936037310372794,0.7603044198345037,0.5637834167602249,0.7711919051432296,0.9,0.28741690213317916,6.788506425
0.1298366600357741,0.4448889668267506,0.4432451491703766,0.15028954404109357,0.6311937499192714,0.47456928138598353,0.6402638901207258,0.1,0.2340215679869074,3.357195853
0.8150282513132208,0.435110523340113,0.7707935696697539,0.6379871745753661,0.333575263674739,0.3352807410278416,0.35257719539546406,0.1,0.6105287466383567,11.17987801
0.5107019935711201,0.7070688204302066,0.17801432073382975,0.17211796077931357,0.4296492882933768,0.3153362908663343,0.41101957165228753,0.1,0.10735801576796311,1.21033116
0.6566810741167738,0.3029146328032887,0.3352809627128659,0.18824878913539123,0.4092997217014459,0.34572620369589435,0.44219938294131844,0.1,0.16093323199947263,1.133827666
0.2425685973623121,0.8927758445381908,0.5081103547188005,0.6675738518949188,0.6048550487147072,0.5268813009344074,0.5581440429235766,0.1,0.3089607699538871,7.259172419
0.7387231088081975,0.31036334695129403,0.5016443466950983,0.7847608084992069,0.21240128934540103,0.4112430737837264,0.2482926935453053,0.1,0.27780860731785895,5.193194532
0.558604941829557,0.10868195008213379,0.1610640162129422,0.2113429433337261,0.3361109036058533,0.6257835430900446,0.39389387350590555,0.1,0.1039259815800904,2.019930998
0.8171476398743803,0.3331911736598913,0.28084494332636345,0.1549414201009519,0.48215094038613504,0.1696748380566152,0.5089430892665012,0.1,0.13626936545881002,1.795048333
0.8440932208673477,0.509232217708514,0.2857851308121298,0.1,0.5350759529702959,0.33039124863444946,0.5394430051307061,0.1,0.13986773382986184,3.150971379
0.10544430971831502,0.22702631859496725,0.5851420221357505,0.743933683085917,0.4074054486594536,0.3202634415001281,0.44941492445193953,0.1,0.3542640849863383,5.891144598
0.46098308862408166,0.7295640590529239,0.7212360094555335,0.8946119837258055,0.5483158221439566,0.5736514050490885,0.5244328357634421,0.1,0.5676229557687017,11.87453469
0.7543131343387385,0.2358634036172062,0.32814736403527467,0.13815476857671713,0.5457707365965914,0.538836157726565,0.581856144894153,0.1,0.15638244075083582,1.537618968
0.16967432028888643,0.8625319506103756,0.25128875166666087,0.20917747431871736,0.6183343066644726,0.40615520612763334,0.5764240209356182,0.1,0.12856271611739184,2.980287853
0.1787307801855567,0.5501910473621383,0.3112287776296201,0.10196899803880695,0.3905171782398841,0.26694449453712776,0.39376455534587196,0.9,0.15200601723601004,3.122283073
0.7246889574868153,0.34410927028711713,0.32602911639703436,0.14076179878634568,0.38331313015072244,0.36400208971713854,0.41116575822584456,0.1,0.15678861704397562,1.643168341
0.7857827681234112,0.3123831225542816,0.39001284230118516,0.21140579766914777,0.4996992448219709,0.340906558187213,0.5287023297862901,0.1,0.19277052833227432,2.205358869
0.7033232420647187,0.8153551976247704,0.7271230912465821,0.8003649066456211,0.6005008668852223,0.2646183175590524,0.5634508046510137,0.1,0.5853530268167139,10.60516149
0.2081347064434173,0.8464436737631386,0.2452935172732578,0.1516567132461516,0.35519399576490585,0.5586564195851621,0.3221809545175617,0.1,0.1262565434269986,3.128009085
0.43941946886132033,0.7103288031551068,0.3216139028948214,0.10188396621018717,0.41036471409748965,0.3443499607739162,0.3928565930305622,0.9,0.15930149948117983,4.139233108
0.5628629583774178,0.19158842555523847,0.6152045903718334,0.6824034795665578,0.16316395459362898,0.5359579724703939,0.21710183981076125,0.1,0.3842829384657147,6.105565837
0.7493255658902664,0.34578790189177716,0.7896552357783245,0.6993562243487348,0.518361977340111,0.39142110952994147,0.5421898967123744,0.9,0.6285236077786661,12.03109181
0.7173421805449844,0.5396437602987096,0.7062462183562198,0.7337607893147932,0.3944111441526892,0.5985796402345017,0.39876243559786095,0.9,0.5270711795822223,9.988848166
0.7143775901325302,0.120110167977613,0.12911275830682445,0.11596506365161308,0.4594288676396524,0.33802329377451534,0.5126240871511026,0.1,0.10089868107846812,0.547482732
0.5413321352201246,0.8988785751948655,0.2661233888325085,0.19896808095190172,0.4232133534671755,0.8238772069087853,0.38021826373398815,0.9,0.13469669401735984,4.630155437
0.2936418623234317,0.3675731078307487,0.8689550913784055,0.759812330767289,0.49414112836277213,0.7161102960009021,0.5157404108614697,0.1,0.7604024614295699,11.6622991
0.26316346018619463,0.39646898933944574,0.8868451327999042,0.6441764980848462,0.5100440844600848,0.4613108693240334,0.5282424932378089,0.9,0.7961641666864389,12.97947794
0.33229804010388453,0.38691314764415485,0.8113562954614785,0.885185757225289,0.5635089560423715,0.19633503512983064,0.5809762426804194,0.1,0.6677468160890436,9.911726183
0.5133597414542546,0.20636671537160528,0.6133470265684065,0.8153492643223063,0.22887352553755208,0.38156561924110466,0.27930141453876,0.1,0.38325608256956956,6.264880853
0.4541849649503197,0.3521114615291282,0.6959548508504322,0.7561833316288621,0.412226641866673,0.38259683750417506,0.43725543809187595,0.9,0.4952723127685361,9.321487491
0.24395289049759888,0.6721346057125007,0.38997713611176255,0.12109523297138426,0.4502051522284025,0.5243489044972023,0.4357698913714071,0.1,0.2006651395641513,2.940227532
0.23079213056425815,0.7645116398826859,0.8260137070281968,0.8954460894592398,0.4464949565676407,0.22774371887139577,0.4207389417333066,0.1,0.7434476890199746,13.48973743
0.16282927036686934,0.6821823923643808,0.6206655164631457,0.749654254731322,0.3277628797477373,0.561424835265083,0.3154405446621017,0.9,0.4251367618103311,9.793632586
0.27444349363119014,0.10605843440088299,0.5212109767468274,0.8657845649350782,0.34114180565206476,0.33888063956223635,0.399103643608434,0.9,0.28606493949042966,5.873499084
0.3017835282037262,0.7074916497816122,0.48245443799061405,0.10871727962463226,0.5239872971037283,0.650248910694201,0.5022857469073003,0.9,0.2764290078934084,5.70541739
